Date,Transect,Taxa,Common.Name,Specific.Epithet,Abundance,Distance.Footsteps,Encounter.Time,Start.Time,End.Time,Weather,Detection,Sex,Activity,Photo.Audio.No.,Remarks
27-05-2016,T5,Birds,Red Whiskered Bubul,Pycnonotus jocosus,2,NA,NA,5:30:00 PM,5:50:00 PM,Cloudy,A,NA,NA,,
27-05-2016,T5,Birds,Red Vented Bulbul,Pycnonotus cafer,1,NA,NA,5:30:00 PM,5:50:00 PM,Cloudy,V,NA,NA,,
27-05-2016,T5,Birds,Orange Minivet,Pericrocotus flammeus,4,NA,NA,5:30:00 PM,5:50:00 PM,Cloudy,V,NA,NA,,
27-05-2016,T5,Birds,White Cheeked Barbet,Psilopogon viridis,4,NA,NA,5:30:00 PM,5:50:00 PM,Cloudy,A,NA,NA,,
27-05-2016,T5,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,5:30:00 PM,5:50:00 PM,Cloudy,V,NA,NA,,
27-05-2016,T5,Birds,Common Iora,Aegithina tiphia,2,NA,NA,5:30:00 PM,5:50:00 PM,Cloudy,A,NA,NA,,
27-05-2016,T5,Birds,Emerald Dove,Chalcophaps indica,1,NA,NA,5:30:00 PM,5:50:00 PM,Cloudy,V,NA,NA,,
27-05-2016,T5,Birds,Crimson Backed Sunbird,Leptocoma minima,1,NA,NA,5:30:00 PM,5:50:00 PM,Cloudy,A,NA,NA,,
27-05-2016,T5,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,5:30:00 PM,5:50:00 PM,Cloudy,A,NA,NA,,
27-05-2016,T5,Birds,Green Bee Eater,Merops orientalis,1,NA,NA,5:30:00 PM,5:50:00 PM,Cloudy,A,NA,NA,,
27-05-2016,T5,Birds,?Unidentified,NA,1,NA,NA,5:30:00 PM,5:50:00 PM,Cloudy,A,NA,NA,,
27-05-2016,T6,Birds,Red Whiskered Bubul,Pycnonotus jocosus,6,NA,NA,4:30:00 PM,5:20:00 PM,Cloudy,A,NA,NA,,
27-05-2016,T6,Birds,Common Iora,Aegithina tiphia,2,NA,NA,4:30:00 PM,5:20:00 PM,Cloudy,A,NA,NA,,
27-05-2016,T6,Birds,White Cheeked Barbet,Psilopogon viridis,1,NA,NA,4:30:00 PM,5:20:00 PM,Cloudy,A,NA,NA,,
27-05-2016,T6,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,4:30:00 PM,5:20:00 PM,Cloudy,A,NA,NA,,
27-05-2016,T6,Birds,Indian Scimitar Babler,Pomatorhinus horsfieldii,1,NA,NA,4:30:00 PM,5:20:00 PM,Cloudy,V,NA,NA,,
27-05-2016,T6,Birds,Yellow Browed Bulbul,Iole indica,1,NA,NA,4:30:00 PM,5:20:00 PM,Cloudy,V,NA,NA,,
27-05-2016,T6,Birds,White Cheeked Barbet,Psilopogon viridis,1,NA,NA,4:30:00 PM,5:20:00 PM,Cloudy,A,NA,NA,,
16-06-2016,T1A,Birds,Oriental Magpie Robin,Copsychus saularis,1,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1A,Birds,Jungle Crow,Corvus macrorhynchos,2,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1A,Birds,Red Vented Bulbul,Pycnonotus cafer,3,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,A,NA,NA,,
16-06-2016,T1A,Birds,Puff Throated Babler,Pellorneum ruficeps,2,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,A,NA,NA,,
16-06-2016,T1A,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,2,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,A,NA,NA,,
16-06-2016,T1A,Birds,Jungle Babler,Turdoides striata,3,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,B,NA,NA,,
16-06-2016,T1A,Birds,Grey Jungle Fowl,Gallus sonneratii,1,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,A,NA,NA,,
16-06-2016,T1A,Birds,Red Vented Bulbul,Pycnonotus cafer,4,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,A,NA,NA,,
16-06-2016,T1A,Birds,Black Shouldered Kite,Elanus axillaris,2,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1A,Birds,Oriental Magpie Robin,Copsychus saularis,3,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1A,Birds,Brahminy Starling,Sturnia pagodarum,2,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1A,Birds,Red Wattled Lapwing,Vanellus indicus,1,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1A,Birds,Jungle Babler,Turdoides striata,4,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1A,Birds,Southern Coucal,Centropus sinensis,1,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1A,Birds,Spotted Dove,Streptopelia chinensis,1,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1A,Birds,Brahminy Starling,Sturnia pagodarum,2,NA,NA,6:40:00 AM,7:10:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1B,Birds,Indian Blackbird,Turdus simillimus,1,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1B,Birds,Puff Throated Babler,Pellorneum ruficeps,2,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,A,NA,NA,,
16-06-2016,T1B,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1B,Birds,Southern Coucal,Centropus sinensis,1,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1B,Birds,Orange Minivet,Pericrocotus flammeus,2,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1B,Birds,Indian Bushlark,NA,1,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1B,Birds,Common Myna,Acridotheres tristis,2,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1B,Birds,Red Vented Bulbul,Pycnonotus cafer,2,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1B,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,A,NA,NA,,
16-06-2016,T1B,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,A,NA,NA,,
16-06-2016,T1B,Birds,Oriental Magpie Robin,Copsychus saularis,2,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,V,NA,NA,,
16-06-2016,T1B,Birds,Jungle Babler,Turdoides striata,4,NA,NA,7:15:00 AM,7:35:00 AM,Overcast,A,NA,NA,,
16-06-2016,T2,Birds,Common Kingfisher,Alcedo atthis,1,NA,NA,7:50:00 AM,8:05:00 AM,Overcast,V,NA,NA,,
16-06-2016,T2,Birds,Laughing Dove,Streptopelia senegalensis,1,NA,NA,7:50:00 AM,8:05:00 AM,Overcast,V,NA,NA,,
16-06-2016,T2,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,7:50:00 AM,8:05:00 AM,Overcast,A,NA,NA,,
16-06-2016,T2,Birds,Puff Throated Babler,Pellorneum ruficeps,2,NA,NA,7:50:00 AM,8:05:00 AM,Overcast,V,NA,NA,,
16-06-2016,T2,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,7:50:00 AM,8:05:00 AM,Overcast,V,NA,NA,,
16-06-2016,T2,Birds,Orange Minivet,Pericrocotus flammeus,1,NA,NA,7:50:00 AM,8:05:00 AM,Overcast,V,NA,NA,,
16-06-2016,T2,Birds,Common Myna,Acridotheres tristis,3,NA,NA,7:50:00 AM,8:05:00 AM,Overcast,V,NA,NA,,
16-06-2016,T2,Birds,Small Minivet,Pericrocotus cinnamomeus,2,NA,NA,7:50:00 AM,8:05:00 AM,Overcast,V,NA,NA,,
16-06-2016,T2,Birds,Jungle Babler,Turdoides striata,7,NA,NA,7:50:00 AM,8:05:00 AM,Overcast,V,NA,NA,,
16-06-2016,T2,Birds,Indian Blackbird,Turdus simillimus,1,NA,NA,7:50:00 AM,8:05:00 AM,Overcast,V,NA,NA,,
16-06-2016,T3,Birds,Red Vented Bulbul,Pycnonotus cafer,2,NA,NA,5:40:00 PM,6:15:00 PM,Overcast,V,NA,NA,,
16-06-2016,T3,Birds,Green Bee Eater,Merops orientalis,1,NA,NA,5:40:00 PM,6:15:00 PM,Overcast,V,NA,NA,,
16-06-2016,T3,Birds,White Cheeked Barbet,Psilopogon viridis,2,NA,NA,5:40:00 PM,6:15:00 PM,Overcast,A,NA,NA,,
16-06-2016,T3,Birds,Red Whiskered Bubul,Pycnonotus jocosus,3,NA,NA,5:40:00 PM,6:15:00 PM,Overcast,V,NA,NA,,
16-06-2016,T3,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,5:40:00 PM,6:15:00 PM,Overcast,A,NA,NA,,
16-06-2016,T3,Birds,Golden Fronted Leafbird,Chloropsis aurifrons,2,NA,NA,5:40:00 PM,6:15:00 PM,Overcast,V,NA,NA,,
16-06-2016,T3,Birds,Grey Jungle Fowl,Gallus sonneratii,2,NA,NA,5:40:00 PM,6:15:00 PM,Overcast,V,NA,NA,,
16-06-2016,T3,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,2,NA,NA,5:40:00 PM,6:15:00 PM,Overcast,V,NA,NA,,
16-06-2016,T4,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,8:45:00 AM,9:30:00 AM,Overcast,A,NA,NA,,
16-06-2016,T4,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,8:45:00 AM,9:30:00 AM,Overcast,A,NA,NA,,
16-06-2016,T4,Birds,Oriental Magpie Robin,Copsychus saularis,1,NA,NA,8:45:00 AM,9:30:00 AM,Overcast,A,NA,NA,,
16-06-2016,T4,Birds,White Cheeked Barbet,Psilopogon viridis,1,NA,NA,8:45:00 AM,9:30:00 AM,Overcast,A,NA,NA,,
16-06-2016,T4,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,8:45:00 AM,9:30:00 AM,Overcast,V,NA,NA,,
16-06-2016,T4,Birds,Indian Scimitar Babler,Pomatorhinus horsfieldii,1,NA,NA,8:45:00 AM,9:30:00 AM,Overcast,A,NA,NA,,
16-06-2016,T4,Birds,Brown Cheeked Fulvetta,Alcippe poioicephala,4,NA,NA,8:45:00 AM,9:30:00 AM,Overcast,A,NA,NA,,
16-06-2016,T4,Birds,Orange Minivet,Pericrocotus flammeus,1,NA,NA,8:45:00 AM,9:30:00 AM,Overcast,V,NA,NA,,
16-06-2016,T4,Birds,White Rumped Shama,Copsychus malabaricus,2,NA,NA,8:45:00 AM,9:30:00 AM,Overcast,A,NA,NA,,
16-06-2016,T4,Birds,White Bellied Blue Flycatcher,Cyornis pallidipes,1,NA,NA,8:45:00 AM,9:30:00 AM,Overcast,V,NA,NA,,
16-06-2016,T5,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,3,NA,NA,4:30:00 PM,5:00:00 PM,Overcast,A,NA,NA,,
16-06-2016,T5,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,4:30:00 PM,5:00:00 PM,Overcast,V,NA,NA,,
16-06-2016,T5,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,4:30:00 PM,5:00:00 PM,Overcast,A,NA,NA,,
16-06-2016,T5,Birds,Indian Scimitar Babler,Pomatorhinus horsfieldii,1,NA,NA,4:30:00 PM,5:00:00 PM,Overcast,V,NA,NA,,
16-06-2016,T5,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,2,NA,NA,4:30:00 PM,5:00:00 PM,Overcast,A,NA,NA,,
16-06-2016,T5,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,4:30:00 PM,5:00:00 PM,Overcast,A,NA,NA,,
16-06-2016,T6,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,5:10:00 PM,5:25:00 PM,Overcast,V,NA,NA,,
16-06-2016,T6,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,5:10:00 PM,5:25:00 PM,Overcast,A,NA,NA,,
16-06-2016,T6,Birds,Common Iora,Aegithina tiphia,1,NA,NA,5:10:00 PM,5:25:00 PM,Overcast,V,NA,NA,,
16-06-2016,T6,Birds,Purple Sunbird,Cinnyris asiaticus,2,NA,NA,5:10:00 PM,5:25:00 PM,Overcast,V,NA,NA,,
16-06-2016,T6,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,5:10:00 PM,5:25:00 PM,Overcast,A,NA,NA,,
29-06-2016,T1A,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,6:45:00 AM,7:15:00 AM,Drizzle,A,NA,NA,,
29-06-2016,T1A,Birds,Oriental Magpie Robin,Copsychus saularis,1,NA,NA,6:45:00 AM,7:15:00 AM,Drizzle,V,NA,NA,,
29-06-2016,T1A,Birds,Red Whiskered Bubul,Pycnonotus jocosus,4,NA,NA,6:45:00 AM,7:15:00 AM,Drizzle,V,NA,NA,,
29-06-2016,T1A,Birds,Vigor's Sunbird,Aethopyga vigorsii,2,NA,NA,6:45:00 AM,7:15:00 AM,Drizzle,V,NA,NA,,
29-06-2016,T1A,Birds,Red Vented Bulbul,Pycnonotus cafer,8,NA,NA,6:45:00 AM,7:15:00 AM,Drizzle,V,NA,NA,,
29-06-2016,T1A,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,6:45:00 AM,7:15:00 AM,Drizzle,A,NA,NA,,
29-06-2016,T1A,Birds,Red Whiskered Bubul,Pycnonotus jocosus,4,NA,NA,6:45:00 AM,7:15:00 AM,Drizzle,V,NA,NA,,
29-06-2016,T1A,Birds,Grey Heron,Ardea cinerea,1,NA,NA,6:45:00 AM,7:15:00 AM,Drizzle,V,NA,NA,,
29-06-2016,T1B,Birds,Jungle Babler,Turdoides striata,5,NA,NA,7:15:00 AM,7:45:00 AM,Rain,V,NA,NA,,
29-06-2016,T1B,Birds,Crested Serpent Eagle,Spilornis cheela,1,NA,NA,7:15:00 AM,7:45:00 AM,Rain,V,NA,NA,,
29-06-2016,T1B,Birds,White Eyed Buzzard,Butastur teesa,1,NA,NA,7:15:00 AM,7:45:00 AM,Rain,V,NA,NA,,
29-06-2016,T1B,Birds,Red Vented Bulbul,Pycnonotus cafer,2,NA,NA,7:15:00 AM,7:45:00 AM,Rain,V,NA,NA,,
29-06-2016,T1B,Birds,Southern Coucal,Centropus sinensis,1,NA,NA,7:15:00 AM,7:45:00 AM,Rain,V,NA,NA,,
29-06-2016,T1B,Birds,Brown Cheeked Fulvetta,Alcippe poioicephala,2,NA,NA,7:15:00 AM,7:45:00 AM,Rain,A,NA,NA,,
29-06-2016,T1B,Birds,Puff Throated Babler,Pellorneum ruficeps,2,NA,NA,7:15:00 AM,7:45:00 AM,Rain,A,NA,NA,,
29-06-2016,T1B,Birds,White Cheeked Barbet,Psilopogon viridis,3,NA,NA,7:15:00 AM,7:45:00 AM,Rain,V,NA,NA,,
29-06-2016,T1B,Birds,Common Myna,Acridotheres tristis,3,NA,NA,7:15:00 AM,7:45:00 AM,Rain,V,NA,NA,,
29-06-2016,T1B,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,7:15:00 AM,7:45:00 AM,Rain,V,NA,NA,,
29-06-2016,T1B,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,7:15:00 AM,7:45:00 AM,Rain,A,NA,NA,,
29-06-2016,T2,Birds,Red Vented Bulbul,Pycnonotus cafer,6,NA,NA,8:00:00 AM,8:30:00 AM,Drizzle/Fog,V,NA,NA,,
29-06-2016,T2,Birds,Indian Robin,Copsychus fulicatus,3,NA,NA,8:00:00 AM,8:30:00 AM,Drizzle/Fog,V,NA,NA,,
29-06-2016,T2,Birds,Orange Minivet,Pericrocotus flammeus,1,NA,NA,8:00:00 AM,8:30:00 AM,Drizzle/Fog,V,NA,NA,,
29-06-2016,T2,Birds,Jungle Myna,Acridotheres fuscus,6,NA,NA,8:00:00 AM,8:30:00 AM,Drizzle/Fog,V,NA,NA,,
29-06-2016,T2,Birds,Red Wattled Lapwing,Vanellus indicus,1,NA,NA,8:00:00 AM,8:30:00 AM,Drizzle/Fog,V,NA,NA,,
29-06-2016,T3,Birds,,NA,NA,NA,NA,5:20:00 PM,6:00:00 PM,Overcast,,NA,NA,,N/O
29-06-2016,T4,Birds,,NA,NA,NA,NA,8:50:00 AM,9:20:00 AM,Overcast,,NA,NA,,N/O
29-06-2016,T5,Birds,,NA,NA,NA,NA,4:55:00 AM,5:10:00 AM,Overcast,,NA,NA,,N/O
29-06-2016,T6,Birds,,NA,NA,NA,NA,4:30:00 AM,4:50:00 AM,Overcast,,NA,NA,,N/O
13-07-2016,T1A,Birds,Red Whiskered Bubul,Pycnonotus jocosus,4,NA,NA,7:00:00 AM,7:30:00 AM,Rain/Fog,V,NA,NA,,
13-07-2016,T1A,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,7:00:00 AM,7:30:00 AM,Rain/Fog,A,NA,NA,,
13-07-2016,T1A,Birds,Cattle Egret,Bubulcus ibis,1,NA,NA,7:00:00 AM,7:30:00 AM,Rain/Fog,V,NA,NA,,
13-07-2016,T1B,Birds,Large Grey babler,Turdoides malcolmi,3,NA,NA,7:30:00 AM,8:00:00 AM,Rain/Fog,V,NA,NA,,
13-07-2016,T1B,Birds,Indian Scimitar Babler,Pomatorhinus horsfieldii,1,NA,NA,7:30:00 AM,8:00:00 AM,Rain/Fog,A,NA,NA,,
13-07-2016,T1B,Birds,Common Iora,Aegithina tiphia,2,NA,NA,7:30:00 AM,8:00:00 AM,Rain/Fog,V,NA,NA,,
13-07-2016,T1B,Birds,Red Whiskered Bubul,Pycnonotus jocosus,2,NA,NA,7:30:00 AM,8:00:00 AM,Rain/Fog,V,NA,NA,,
13-07-2016,T1B,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,7:30:00 AM,8:00:00 AM,Rain/Fog,A,NA,NA,,
13-07-2016,T2,Birds,Puff Throated Babler,Pellorneum ruficeps,2,NA,NA,8:05:00 AM,8:25:00 AM,Rain/Fog,A,NA,NA,,
13-07-2016,T2,Birds,Grey Jungle Fowl,Gallus sonneratii,2,NA,NA,8:05:00 AM,8:25:00 AM,Rain/Fog,A,NA,NA,,
13-07-2016,T2,Birds,Red Whiskered Bubul,Pycnonotus jocosus,6,NA,NA,8:05:00 AM,8:25:00 AM,Rain/Fog,V,NA,NA,,
13-07-2016,T2,Birds,Jungle Babler,Turdoides striata,10,NA,NA,8:05:00 AM,8:25:00 AM,Rain/Fog,V,NA,NA,,
13-07-2016,T2,Birds,Perdicula spp.,NA,1,NA,NA,8:05:00 AM,8:25:00 AM,Rain/Fog,V,NA,NA,,
13-07-2016,T3,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,#N/A,11:15:00 AM,Overcast,V,NA,NA,,
13-07-2016,T3,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,5,NA,NA,11:00:00 AM,11:15:00 AM,Overcast,A,NA,NA,,
13-07-2016,T3,Birds,White Cheeked Barbet,Psilopogon viridis,1,NA,NA,11:00:00 AM,11:15:00 AM,Overcast,A,NA,NA,,
13-07-2016,T3,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,11:00:00 AM,11:15:00 AM,Overcast,V,NA,NA,,
13-07-2016,T3,Birds,Crimson Backed Sunbird,Leptocoma minima,1,NA,NA,11:00:00 AM,11:15:00 AM,Overcast,V,NA,NA,,
13-07-2016,T3,Birds,Purple Sunbird,Cinnyris asiaticus,1,NA,NA,11:00:00 AM,11:15:00 AM,Overcast,V,NA,NA,,
13-07-2016,T3,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,11:00:00 AM,11:15:00 AM,Overcast,A,NA,NA,,
13-07-2016,T4,Birds,,NA,NA,NA,NA,11:25:00 AM,11:40:00 AM,Overcast,,NA,NA,,N/O
13-07-2016,T5,Birds,Brown Cheeked Fulvetta,Alcippe poioicephala,3,NA,NA,10:25:00 AM,10:40:00 AM,Overcast,V,NA,NA,,
13-07-2016,T5,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,2,NA,NA,10:25:00 AM,10:40:00 AM,Overcast,v,NA,NA,,
13-07-2016,T5,Birds,Golden Oriole,Oriolus kundoo,1,NA,NA,10:25:00 AM,10:40:00 AM,Overcast,V,NA,NA,,
13-07-2016,T5,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,10:25:00 AM,10:40:00 AM,Overcast,A,NA,NA,,
13-07-2016,T5,Birds,Indian Blackbird,Turdus simillimus,1,NA,NA,10:25:00 AM,10:40:00 AM,Overcast,V,NA,NA,,
13-07-2016,T6,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,9:50:00 AM,10:20:00 AM,Drizzle,A,NA,NA,,
13-07-2016,T6,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,2,NA,NA,9:50:00 AM,10:20:00 AM,Drizzle,A,NA,NA,,
13-07-2016,T6,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,9:50:00 AM,10:20:00 AM,Drizzle,V,NA,NA,,
25-07-2016,T1A,Birds,Common Myna,Acridotheres tristis,2,NA,NA,7:10:00 AM,7:30:00 AM,Overcast,V,NA,NA,,
25-07-2016,T1A,Birds,Oriental Magpie Robin,Copsychus saularis,2,NA,NA,7:10:00 AM,7:30:00 AM,Overcast,V,NA,NA,,
25-07-2016,T1A,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,1,NA,NA,7:10:00 AM,7:30:00 AM,Overcast,A,NA,NA,,
25-07-2016,T1A,Birds,Common Iora,Aegithina tiphia,2,NA,NA,7:10:00 AM,7:30:00 AM,Overcast,V,NA,NA,,
25-07-2016,T1A,Birds,Red Whiskered Bubul,Pycnonotus jocosus,4,NA,NA,7:10:00 AM,7:30:00 AM,Overcast,V,NA,NA,,
25-07-2016,T1A,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,7:10:00 AM,7:30:00 AM,Overcast,A,NA,NA,,
25-07-2016,T1B,Birds,Jungle Crow,Corvus macrorhynchos,1,NA,NA,7:35:00 AM,8:00:00 AM,Overcast,V,NA,NA,,
25-07-2016,T1B,Birds,?Unidentified,NA,3,NA,NA,7:35:00 AM,8:00:00 AM,Overcast,A,NA,NA,,Sounds Like Puff Throated Babler
25-07-2016,T1B,Birds,Red Whiskered Bubul,Pycnonotus jocosus,3,NA,NA,7:35:00 AM,8:00:00 AM,Overcast,V,NA,NA,,
25-07-2016,T1B,Birds,Red Vented Bulbul,Pycnonotus cafer,1,NA,NA,7:35:00 AM,8:00:00 AM,Overcast,V,NA,NA,,
25-07-2016,T2,Birds,Common Iora,Aegithina tiphia,2,NA,NA,8:05:00 AM,8:45:00 AM,Overcast,V,NA,NA,,
25-07-2016,T2,Birds,Jungle Crow,Corvus macrorhynchos,1,NA,NA,8:05:00 AM,8:45:00 AM,Overcast,V,NA,NA,,
25-07-2016,T2,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,8:05:00 AM,8:45:00 AM,Overcast,V,NA,NA,,
25-07-2016,T2,Birds,White Breasted Kingfisher,Halcyon smyrnensis,1,NA,NA,8:05:00 AM,8:45:00 AM,Overcast,A,NA,NA,,
25-07-2016,T2,Birds,Southern Coucal,Centropus sinensis,1,NA,NA,8:05:00 AM,8:45:00 AM,Overcast,V,NA,NA,,
25-07-2016,T2,Birds,Common Myna,Acridotheres tristis,3,NA,NA,8:05:00 AM,8:45:00 AM,Overcast,V,NA,NA,,
25-07-2016,T3,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,11:15:00 AM,11:45:00 AM,Overcast,V,NA,NA,,
25-07-2016,T3,Birds,White Cheeked Barbet,Psilopogon viridis,2,NA,NA,11:15:00 AM,11:45:00 AM,Overcast,A,NA,NA,,
25-07-2016,T3,Birds,House Swift,Apus nipalensis,3,NA,NA,11:15:00 AM,11:45:00 AM,Overcast,V,NA,NA,,
25-07-2016,T3,Birds,Indian Scimitar Babler,Pomatorhinus horsfieldii,1,NA,NA,11:15:00 AM,11:45:00 AM,Overcast,A,NA,NA,,
25-07-2016,T3,Birds,Jungle Babler,Turdoides striata,4,NA,NA,11:15:00 AM,11:45:00 AM,Overcast,V,NA,NA,,
25-07-2016,T4,Birds,Brown Cheeked Fulvetta,Alcippe poioicephala,2,NA,NA,12:10:00 PM,12:25:00 PM,Overcast,A,NA,NA,,
25-07-2016,T5,Birds,Red Whiskered Bubul,Pycnonotus jocosus,3,NA,NA,10:15:00 AM,10:35:00 AM,Overcast,V,NA,NA,,
25-07-2016,T5,Birds,Brown Cheeked FUlvetta,Alcippe poioicephala,1,NA,NA,10:15:00 AM,10:35:00 AM,Overcast,A,NA,NA,,
25-07-2016,T5,Birds,Common Iora,Aegithina tiphia,3,NA,NA,10:15:00 AM,10:35:00 AM,Overcast,V,NA,NA,,
25-07-2016,T5,Birds,Oriental Magpie Robin,Copsychus saularis,1,NA,NA,10:15:00 AM,10:35:00 AM,Overcast,V,NA,NA,,
25-07-2016,T5,Birds,Golden Fronted Leafbird,Chloropsis aurifrons,1,NA,NA,10:15:00 AM,10:35:00 AM,Overcast,V,NA,NA,,
25-07-2016,T5,Birds,Jungle Babler,Turdoides striata,7,NA,NA,10:15:00 AM,10:35:00 AM,Overcast,V,NA,NA,,
25-07-2016,T6,Birds,,NA,NA,NA,NA,10:35:00 AM,11:00:00 AM,Overcast,,NA,NA,,N/O
08-08-2016,T1A,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,7:20:00 AM,7:45:00 AM,Overcast,A,NA,NA,,
08-08-2016,T1A,Birds,Malabar Whistling Thrush,Myophonus horsfieldii,2,NA,NA,7:20:00 AM,7:45:00 AM,Overcast,A,NA,NA,,
08-08-2016,T1A,Birds,Jungle Babler,Turdoides striata,2,NA,NA,7:20:00 AM,7:45:00 AM,Overcast,A,NA,NA,,
08-08-2016,T1A,Birds,Red Whiskered Bubul,Pycnonotus jocosus,6,NA,NA,7:20:00 AM,7:45:00 AM,Overcast,B,NA,NA,,
08-08-2016,T1A,Birds,Common Iora,Aegithina tiphia,1,NA,NA,7:20:00 AM,7:45:00 AM,Overcast,A,NA,NA,,
08-08-2016,T1A,Birds,Jungle Crow,Corvus macrorhynchos,2,NA,NA,7:20:00 AM,7:45:00 AM,Overcast,V,NA,NA,,
08-08-2016,T1A,Birds,Red Vented Bulbul,Pycnonotus cafer,1,NA,NA,7:20:00 AM,7:45:00 AM,Overcast,V,NA,NA,,
08-08-2016,T1B,Birds,Puff Throated Babler,Pellorneum ruficeps,1,NA,NA,7:45:00 AM,8:15:00 AM,Overcast,A,NA,NA,,
08-08-2016,T1B,Birds,Red Whiskered Bubul,Pycnonotus jocosus,1,NA,NA,7:45:00 AM,8:15:00 AM,Overcast,V,NA,NA,,
08-08-2016,T2,Birds,Perdicula spp.,NA,1,NA,NA,8:25:00 AM,9:00:00 AM,Rain,V,NA,NA,,
